SWIA_vel_x_b,SWIA_vel_x_e,temp_b,temp_e,density_b,density_e,mag_b,mag_e,f107_b,f107_e,pdyn_b,pdyn_e,begin,end
-470.0,-300.0,16.575,29.504,1.3,1.3,3.5469999999999997,3.5469999999999997,39.071,39.071,0.43700000000000006,0.43700000000000006,2015-07-20T22:31:52,2015-07-20T22:38:16
-310.0,-377.0,124.831,206.26,8.93,8.93,10.373,10.373,38.132,38.132,0.353,0.353,2015-07-21T00:36:12,2015-07-21T00:41:24
-335.5,-241.5,285.892,215.412,2.215,2.215,3.698,3.698,38.126,38.126,0.327,0.327,2015-07-21T03:10:28,2015-07-21T03:12:36
-222.0,-247.0,144.749,184.13099999999997,3.065,3.065,5.313,5.313,38.123000000000005,38.123000000000005,0.32299999999999995,0.32299999999999995,2015-07-21T04:39:40,2015-07-21T04:42:48
-400.0,-251.0,15.04,149.85,1.85,1.85,4.913,4.913,38.116,38.116,0.301,0.301,2015-07-21T07:19:20,2015-07-21T07:25:04
-313.0,-357.5,150.417,201.12900000000002,4.3,4.3,9.139,9.139,38.111999999999995,38.111999999999995,0.294,0.294,2015-07-21T09:22:48,2015-07-21T09:30:28
-353.5,-256.5,15.390999999999998,165.894,2.59,2.59,7.002000000000001,7.002000000000001,38.106,38.106,0.514,0.514,2015-07-21T11:52:20,2015-07-21T11:57:48
-392.0,-369.5,186.859,246.60299999999998,3.08,3.08,6.518,6.518,38.101,38.101,0.502,0.502,2015-07-21T13:35:28,2015-07-21T13:37:48
-335.0,-340.0,161.945,224.952,11.8,11.8,7.845,7.845,38.091,38.091,0.213,0.213,2015-07-21T17:59:04,2015-07-21T18:01:20
-313.5,-462.0,159.005,16.691,8.71,8.71,9.385,9.385,38.091,38.091,0.21100000000000002,0.21100000000000002,2015-07-21T18:06:12,2015-07-21T18:13:48
-384.5,-283.5,181.074,157.232,2.165,2.165,3.1460000000000004,3.1460000000000004,38.091,38.091,0.212,0.212,2015-07-21T18:02:38,2015-07-21T18:07:34
-388.0,-255.0,15.719000000000001,170.196,1.875,1.875,4.126,4.126,38.085,38.085,0.192,0.192,2015-07-21T20:27:48,2015-07-21T20:36:40
-311.0,-341.0,137.194,150.866,4.97,4.97,7.817,7.817,38.08,38.08,0.191,0.191,2015-07-21T22:30:28,2015-07-21T22:35:52
-315.0,-358.5,137.472,147.02,12.2,12.2,11.186,11.186,37.199,37.199,0.175,0.175,2015-07-22T11:28:16,2015-07-22T11:32:20
-407.0,-383.5,13.503,80.444,2.27,2.27,3.5839999999999996,3.5839999999999996,37.193000000000005,37.193000000000005,0.182,0.182,2015-07-22T14:04:08,2015-07-22T14:08:44
-307.0,-335.0,149.25,152.334,9.34,9.34,8.116,8.116,37.189,37.189,0.18100000000000002,0.18100000000000002,2015-07-22T15:51:44,2015-07-22T15:57:36
-355.0,-282.0,14.875,13.53,2.84,2.84,3.87,3.87,37.183,37.183,0.223,0.223,2015-07-22T18:29:36,2015-07-22T18:33:48
-272.0,-246.0,64.933,33.175,4.37,4.37,3.812,3.812,37.173,37.173,0.28,0.28,2015-07-22T22:54:48,2015-07-22T22:56:32
-274.0,-444.0,107.632,12.714,6.72,6.72,10.328,10.328,37.29,37.29,0.257,0.257,2015-07-23T00:46:24,2015-07-23T00:52:00
-376.0,-218.5,13.365,122.613,3.14,3.14,4.356,4.356,37.284,37.284,0.22899999999999998,0.22899999999999998,2015-07-23T03:07:12,2015-07-23T03:10:44
-169.0,-268.0,140.34,156.32,4.93,4.93,7.442,7.442,37.281,37.281,0.242,0.242,2015-07-23T04:38:32,2015-07-23T04:45:12
-384.0,-349.0,12.38,79.642,2.96,2.96,4.274,4.274,37.274,37.274,0.23199999999999998,0.23199999999999998,2015-07-23T07:35:08,2015-07-23T07:38:00
-275.0,-249.0,151.113,214.171,3.92,3.92,4.8069999999999995,4.8069999999999995,37.27,37.27,0.205,0.205,2015-07-23T09:21:04,2015-07-23T09:26:00
-279.0,-278.0,184.982,191.463,3.06,3.06,2.0069999999999997,2.0069999999999997,37.26,37.26,0.17300000000000001,0.17300000000000001,2015-07-23T13:35:40,2015-07-23T13:37:08
-284.0,-225.0,128.63299999999998,145.53799999999998,3.11,3.11,3.818,3.818,37.25,37.25,0.188,0.188,2015-07-23T17:54:48,2015-07-23T17:58:24
-364.0,-220.0,11.290999999999999,142.192,3.27,3.27,6.071000000000001,6.071000000000001,37.243,37.243,0.235,0.235,2015-07-23T20:46:00,2015-07-23T20:47:32
-137.0,-215.0,147.875,158.894,4.53,4.53,8.117,8.117,37.24,37.24,0.259,0.259,2015-07-23T22:06:40,2015-07-23T22:10:40
-244.0,-256.0,189.878,175.614,10.945,10.945,4.742,4.742,37.239000000000004,37.239000000000004,0.263,0.263,2015-07-23T22:18:52,2015-07-23T22:22:32
-249.0,-191.0,199.445,169.86,1.705,1.705,1.486,1.486,37.24,37.24,0.261,0.261,2015-07-23T22:12:46,2015-07-23T22:16:36
-232.0,-267.0,141.338,160.30100000000002,,,5.7379999999999995,5.7379999999999995,37.239000000000004,37.239000000000004,0.267,0.267,2015-07-23T22:31:36,2015-07-23T22:33:00
-250.0,-311.0,132.15,146.37,11.195,11.195,5.337999999999999,5.337999999999999,37.239000000000004,37.239000000000004,0.263,0.263,2015-07-23T22:19:00,2015-07-23T22:22:11
-342.0,-190.5,10.925,53.368,2.09,2.09,4.456,4.456,38.445,38.445,0.282,0.282,2015-07-24T00:50:48,2015-07-24T00:54:52
-334.5,-181.0,7.827000000000001,75.484,2.29,2.29,3.35,3.35,38.434,38.434,0.302,0.302,2015-07-24T05:15:32,2015-07-24T05:20:20
-241.0,-259.5,92.446,126.65,,,6.797000000000001,6.797000000000001,38.429,38.429,0.322,0.322,2015-07-24T07:26:44,2015-07-24T07:31:24
-318.0,-171.0,8.77,57.353,2.515,2.515,5.452000000000001,5.452000000000001,38.424,38.424,0.37799999999999995,0.37799999999999995,2015-07-24T09:39:08,2015-07-24T09:45:04
-122.0,-96.2,74.64,22.713,0.937,0.937,14.792,14.792,38.423,38.423,0.387,0.387,2015-07-24T10:08:52,2015-07-24T10:14:00
-228.0,-266.0,88.84200000000001,115.51299999999999,,,6.979,6.979,38.419000000000004,38.419000000000004,0.39399999999999996,0.39399999999999996,2015-07-24T11:43:40,2015-07-24T11:48:08
-236.0,-195.5,97.991,83.805,4.92,4.92,4.74,4.74,38.413000000000004,38.413000000000004,0.377,0.377,2015-07-24T14:10:04,2015-07-24T14:13:40
-250.5,-305.0,104.279,70.464,,,8.86,8.86,38.408,38.408,0.371,0.371,2015-07-24T15:59:40,2015-07-24T16:04:16
-321.5,-199.0,15.294,94.455,5.35,5.35,1.705,1.705,38.402,38.402,0.401,0.401,2015-07-24T18:48:04,2015-07-24T18:52:16
-242.0,-329.0,92.07,80.59,,,5.871,5.871,38.398,38.398,0.434,0.434,2015-07-24T20:14:16,2015-07-24T20:16:24
-227.0,-339.5,103.006,10.314,,,7.132999999999999,7.132999999999999,39.051,39.051,0.21600000000000003,0.21600000000000003,2015-07-25T09:32:48,2015-07-25T09:37:48
-233.5,-193.0,145.535,77.333,5.145,5.145,3.844,3.844,39.045,39.045,0.26,0.26,2015-07-25T12:10:04,2015-07-25T12:12:16
-256.5,-275.5,86.23200000000001,91.07700000000001,,,8.105,8.105,39.041,39.041,2.116,2.116,2015-07-25T13:43:08,2015-07-25T13:49:40
-235.0,-145.0,157.507,71.62100000000001,5.33,5.33,2.792,2.792,39.034,39.034,7.04,7.04,2015-07-25T16:28:04,2015-07-25T16:29:08
-210.0,-156.0,126.09700000000001,87.895,,,4.159,4.159,39.034,39.034,7.172999999999999,7.172999999999999,2015-07-25T16:36:44,2015-07-25T16:37:32
-136.0,-139.0,62.542,76.195,,,6.716,6.716,39.034,39.034,7.106,7.106,2015-07-25T16:32:24,2015-07-25T16:33:20
-188.0,-261.0,54.832,75.183,,,4.041,4.041,39.03,39.03,7.775,7.775,2015-07-25T18:05:32,2015-07-25T18:07:32
-212.0,-258.0,78.812,92.624,,,7.836,7.836,39.019,39.019,3.03,3.03,2015-07-25T22:36:24,2015-07-25T22:41:16
-242.0,-216.0,109.70299999999999,92.712,,,3.9789999999999996,3.9789999999999996,40.302,40.302,2.594,2.594,2015-07-26T01:07:00,2015-07-26T01:11:04
-323.0,-337.0,53.81399999999999,9.811,,,8.079,8.079,40.297,40.297,1.557,1.557,2015-07-26T03:00:56,2015-07-26T03:04:56
-283.0,-175.0,78.97800000000001,77.111,6.84,6.84,2.5780000000000003,2.5780000000000003,40.291,40.291,1.2329999999999999,1.2329999999999999,2015-07-26T05:30:16,2015-07-26T05:33:40
-218.0,-314.5,69.71300000000001,6.649,,,11.62,11.62,40.286,40.286,1.3940000000000001,1.3940000000000001,2015-07-26T07:27:12,2015-07-26T07:32:36
-315.0,-152.0,6.27,77.382,3.67,3.67,3.475,3.475,40.28,40.28,0.5770000000000001,0.5770000000000001,2015-07-26T09:43:48,2015-07-26T09:48:48
-214.0,-296.0,60.11600000000001,70.98100000000001,,,10.540999999999999,10.540999999999999,40.275,40.275,0.496,0.496,2015-07-26T11:44:48,2015-07-26T11:49:08
-309.0,-207.0,10.581,74.499,,,6.694,6.694,40.269,40.269,0.6890000000000001,0.6890000000000001,2015-07-26T14:14:28,2015-07-26T14:20:04
-230.0,-324.0,71.77600000000001,129.425,,,18.189,18.189,40.264,40.264,1.051,1.051,2015-07-26T16:03:00,2015-07-26T16:08:40
-361.0,-351.5,6.678999999999999,63.888999999999996,,,5.151,5.151,40.257,40.257,0.632,0.632,2015-07-26T18:38:40,2015-07-26T18:43:48
-257.5,-342.0,38.34,6.704,,,14.770999999999999,14.770999999999999,40.253,40.253,0.451,0.451,2015-07-26T20:20:36,2015-07-26T20:25:28
-359.0,-328.0,7.354,74.1,,,5.585,5.585,40.294000000000004,40.294000000000004,0.4,0.4,2015-07-26T23:02:16,2015-07-26T23:08:08
-313.5,-328.0,35.842,61.088,,,19.195,19.195,41.489,41.489,0.948,0.948,2015-07-27T00:33:24,2015-07-27T00:45:48
-335.0,-342.0,116.74799999999999,65.962,,,12.222999999999999,12.222999999999999,41.488,41.488,1.213,1.213,2015-07-27T00:52:16,2015-07-27T00:57:20
-323.0,-311.5,82.913,135.092,,,15.645999999999999,15.645999999999999,41.488,41.488,1.08,1.08,2015-07-27T00:42:50,2015-07-27T00:51:34
-342.5,-204.0,200.203,115.272,,,10.917,10.917,41.482,41.482,1.169,1.169,2015-07-27T03:22:20,2015-07-27T03:30:00
-264.0,-375.0,109.931,14.062000000000001,,,29.01,29.01,41.477,41.477,1.01,1.01,2015-07-27T05:10:00,2015-07-27T05:17:32
-405.0,-206.0,23.198,96.551,6.43,6.43,9.28,9.28,41.471000000000004,41.471000000000004,0.83,0.83,2015-07-27T07:28:32,2015-07-27T07:35:20
-284.0,-361.0,132.011,132.816,,,13.79,13.79,41.466,41.466,0.713,0.713,2015-07-27T09:14:36,2015-07-27T09:20:08
-393.5,-333.0,27.276999999999997,58.075,,,5.4239999999999995,5.4239999999999995,41.458999999999996,41.458999999999996,0.606,0.606,2015-07-27T12:05:56,2015-07-27T12:13:44
-254.0,-371.0,118.292,28.694000000000003,,,14.220999999999998,14.220999999999998,41.45399999999999,41.45399999999999,0.5670000000000001,0.5670000000000001,2015-07-27T13:59:52,2015-07-27T14:05:36
-402.0,-405.0,95.12799999999999,85.41799999999999,7.59,7.59,5.806,5.806,41.446999999999996,41.446999999999996,0.5539999999999999,0.5539999999999999,2015-07-27T16:37:52,2015-07-27T16:40:56
-315.5,-376.0,101.84899999999999,209.726,5.98,5.98,6.982,6.982,41.443000000000005,41.443000000000005,0.584,0.584,2015-07-27T18:09:08,2015-07-27T18:12:32
-184.0,-216.0,166.585,250.34599999999998,5.78,5.78,5.76,5.76,41.43600000000001,41.43600000000001,0.797,0.797,2015-07-27T20:55:36,2015-07-27T20:59:44
-288.0,-310.5,130.352,173.799,4.45,4.45,5.7589999999999995,5.7589999999999995,41.431999999999995,41.431999999999995,0.62,0.62,2015-07-27T22:25:36,2015-07-27T22:26:04
-269.0,-317.0,180.278,95.79700000000001,3.52,3.52,3.353,3.353,41.799,41.799,0.39899999999999997,0.39899999999999997,2015-07-28T11:31:36,2015-07-28T11:35:52
-346.5,-376.0,18.125999999999998,31.354,3.33,3.33,2.877,2.877,41.792,41.792,0.298,0.298,2015-07-28T14:23:32,2015-07-28T14:26:40
-319.0,-253.0,95.926,168.486,3.63,3.63,4.692,4.692,41.78,41.78,0.21600000000000003,0.21600000000000003,2015-07-28T18:48:48,2015-07-28T18:51:08
-251.0,-285.0,188.94400000000002,117.62200000000001,4.425,4.425,3.9939999999999998,3.9939999999999998,41.777,41.777,0.22699999999999998,0.22699999999999998,2015-07-28T20:16:44,2015-07-28T20:29:48
-329.0,-332.0,11.184000000000001,23.881,4.89,4.89,3.443,3.443,41.748999999999995,41.748999999999995,0.273,0.273,2015-07-28T23:07:24,2015-07-28T23:11:20
-262.5,-324.0,84.52600000000001,191.558,,,8.538,8.538,41.604,41.604,0.285,0.285,2015-07-29T00:47:48,2015-07-29T00:51:24
-307.0,-181.0,99.561,163.004,2.215,2.215,2.298,2.298,41.597,41.597,0.387,0.387,2015-07-29T03:30:12,2015-07-29T03:36:12
-291.0,-322.5,94.376,85.07600000000001,4.14,4.14,7.417999999999999,7.417999999999999,41.593,41.593,0.8370000000000001,0.8370000000000001,2015-07-29T05:15:44,2015-07-29T05:17:48
-308.0,-386.0,29.343000000000004,17.143,4.32,4.32,8.533,8.533,41.593,41.593,0.919,0.919,2015-07-29T05:24:12,2015-07-29T05:27:12
-349.0,-326.0,114.414,17.835,1.25,1.25,2.895,2.895,41.593,41.593,0.878,0.878,2015-07-29T05:19:58,2015-07-29T05:22:30
-373.0,-176.0,13.620999999999999,99.294,1.95,1.95,3.9219999999999997,3.9219999999999997,41.586999999999996,41.586999999999996,1.775,1.775,2015-07-29T07:42:32,2015-07-29T07:45:44
-257.5,-316.0,71.278,112.545,5.545,5.545,7.817,7.817,41.582,41.582,0.981,0.981,2015-07-29T09:31:24,2015-07-29T09:34:00
-366.5,-185.0,12.757,105.15299999999999,2.355,2.355,3.1689999999999996,3.1689999999999996,41.575,41.575,0.505,0.505,2015-07-29T12:12:12,2015-07-29T12:20:00
-228.0,-345.0,46.151,244.59099999999998,8.0,8.0,13.085999999999999,13.085999999999999,41.57,41.57,0.34700000000000003,0.34700000000000003,2015-07-29T14:15:52,2015-07-29T14:23:24
-354.0,-167.5,12.775,110.30799999999999,3.35,3.35,3.915,3.915,41.56399999999999,41.56399999999999,0.285,0.285,2015-07-29T16:30:20,2015-07-29T16:34:36
-217.0,-347.0,72.825,273.051,7.85,7.85,11.374,11.374,41.559,41.559,0.359,0.359,2015-07-29T18:30:36,2015-07-29T18:36:08
-364.5,-184.0,9.206,98.70700000000001,2.215,2.215,3.545,3.545,41.553000000000004,41.553000000000004,0.475,0.475,2015-07-29T20:47:00,2015-07-29T20:51:52
-220.0,-333.0,93.58,162.94799999999998,7.655,7.655,10.388,10.388,41.547,41.547,0.396,0.396,2015-07-29T22:51:08,2015-07-29T22:57:52
-295.5,-157.0,139.969,105.64299999999999,4.035,4.035,4.032,4.032,42.06100000000001,42.06100000000001,0.442,0.442,2015-07-30T01:12:52,2015-07-30T01:17:56
-218.0,-340.0,93.884,209.98,7.435,7.435,9.21,9.21,42.056000000000004,42.056000000000004,0.449,0.449,2015-07-30T03:15:08,2015-07-30T03:19:44
-331.0,-261.0,7.371,35.428000000000004,2.06,2.06,4.409,4.409,42.051,42.051,0.523,0.523,2015-07-30T05:21:52,2015-07-30T05:26:40
-242.0,-327.0,27.967,143.524,,,11.342,11.342,42.045,42.045,0.688,0.688,2015-07-30T07:37:28,2015-07-30T07:41:24
-187.0,-291.0,58.258,105.95200000000001,7.08,7.08,10.597000000000001,10.597000000000001,42.044,42.044,0.6920000000000001,0.6920000000000001,2015-07-30T07:47:12,2015-07-30T07:51:04
-325.0,-198.0,115.586,49.178999999999995,2.465,2.465,4.448,4.448,42.044,42.044,0.69,0.69,2015-07-30T07:42:20,2015-07-30T07:46:14
-332.0,-158.5,7.3389999999999995,39.44,1.32,1.32,4.448,4.448,42.038999999999994,42.038999999999994,0.726,0.726,2015-07-30T09:44:40,2015-07-30T09:48:36
-324.0,-257.0,32.582,101.514,1.89,1.89,4.737,4.737,42.023,42.023,0.38299999999999995,0.38299999999999995,2015-07-30T16:06:00,2015-07-30T16:14:32
-328.5,-166.0,6.846,178.68,1.295,1.295,2.29,2.29,42.016000000000005,42.016000000000005,0.306,0.306,2015-07-30T18:26:44,2015-07-30T18:33:00
-286.5,-203.0,4.463,31.943,2.35,2.35,4.3839999999999995,4.3839999999999995,41.451,41.451,0.228,0.228,2015-07-31T12:00:52,2015-07-31T12:04:48
-200.0,-119.0,6.48,37.099000000000004,5.14,5.14,6.777,6.777,41.44,41.44,0.125,0.125,2015-07-31T16:19:28,2015-07-31T16:24:44
-199.0,-234.5,74.967,82.83,5.39,5.39,5.66,5.66,41.435,41.435,0.1,0.1,2015-07-31T18:31:40,2015-07-31T18:34:12
-298.5,-184.5,5.746,20.368,3.495,3.495,3.1319999999999997,3.1319999999999997,41.428999999999995,41.428999999999995,0.08900000000000001,0.08900000000000001,2015-07-31T20:54:04,2015-07-31T20:57:00
-224.5,-311.0,49.911,104.96700000000001,,,8.46,8.46,41.424,41.424,0.085,0.085,2015-07-31T22:49:56,2015-07-31T22:52:56
-270.5,-120.0,151.309,64.17,3.225,3.225,3.955,3.955,42.295,42.295,0.087,0.087,2015-08-01T01:13:56,2015-08-01T01:18:28
-195.0,-293.0,44.754,100.60600000000001,,,9.266,9.266,42.29,42.29,0.106,0.106,2015-08-01T03:17:20,2015-08-01T03:22:48
-250.5,-142.0,93.4,47.395,4.475,4.475,3.765,3.765,42.284,42.284,0.14,0.14,2015-08-01T05:36:44,2015-08-01T05:41:08
-239.0,-332.0,73.62899999999999,4.835,,,7.385,7.385,42.278999999999996,42.278999999999996,0.156,0.156,2015-08-01T07:30:28,2015-08-01T07:35:20
-250.5,-103.0,116.09299999999999,49.797,,,4.081,4.081,42.272,42.272,0.158,0.158,2015-08-01T09:59:00,2015-08-01T10:04:24
-201.0,-280.5,20.45,134.491,,,8.801,8.801,42.266999999999996,42.266999999999996,0.17800000000000002,0.17800000000000002,2015-08-01T12:05:24,2015-08-01T12:11:16
-270.0,-305.0,6.537000000000001,56.907,6.51,6.51,4.857,4.857,42.261,42.261,0.20800000000000002,0.20800000000000002,2015-08-01T14:23:44,2015-08-01T14:28:24
-218.0,-342.5,55.563,6.545,,,15.443,15.443,42.256,42.256,0.237,0.237,2015-08-01T16:26:24,2015-08-01T16:33:08
-358.0,-199.0,5.407,46.684,5.155,5.155,4.115,4.115,42.248999999999995,42.248999999999995,0.23399999999999999,0.23399999999999999,2015-08-01T18:46:04,2015-08-01T18:52:12
-242.0,-334.0,65.94,93.37,,,16.378,16.378,42.245,42.245,0.22699999999999998,0.22699999999999998,2015-08-01T20:30:24,2015-08-01T20:34:40
-344.0,-176.0,7.535,77.027,,,2.9010000000000002,2.9010000000000002,42.133,42.133,0.195,0.195,2015-08-01T23:10:32,2015-08-01T23:14:24
-246.0,-347.0,64.556,6.564,,,15.693,15.693,41.636,41.636,0.174,0.174,2015-08-02T00:55:36,2015-08-02T01:00:52
-357.0,-245.0,6.77,46.747,,,5.641,5.641,41.629,41.629,0.154,0.154,2015-08-02T03:34:56,2015-08-02T03:40:12
-305.0,-356.0,40.504,20.384,,,12.26,12.26,41.625,41.625,0.154,0.154,2015-08-02T05:09:40,2015-08-02T05:15:12
-366.0,-208.0,6.67,94.545,,,9.085,9.085,41.618,41.618,0.183,0.183,2015-08-02T07:50:12,2015-08-02T07:59:44
-265.0,-339.0,69.351,8.837,,,26.969,26.969,41.613,41.613,0.174,0.174,2015-08-02T09:47:20,2015-08-02T09:56:20
-356.0,-192.5,7.16,65.14399999999999,,,8.626,8.626,41.607,41.607,0.139,0.139,2015-08-02T12:12:40,2015-08-02T12:18:44
-247.0,-316.0,15.610999999999999,36.069,,,24.078000000000003,24.078000000000003,41.602,41.602,0.125,0.125,2015-08-02T14:15:04,2015-08-02T14:22:24
-347.5,-350.0,8.249,54.607,,,6.454,6.454,41.596000000000004,41.596000000000004,0.12300000000000001,0.12300000000000001,2015-08-02T16:34:36,2015-08-02T16:40:00
-250.0,-364.0,86.37700000000001,8.64,,,14.013,14.013,41.591,41.591,0.133,0.133,2015-08-02T18:19:04,2015-08-02T18:26:04
-369.5,-317.0,14.06,41.27,,,4.394,4.394,41.583999999999996,41.583999999999996,0.131,0.131,2015-08-02T20:56:04,2015-08-02T21:01:32
-252.0,-347.0,25.906999999999996,67.845,,,18.965999999999998,18.965999999999998,41.581,41.581,0.11599999999999999,0.11599999999999999,2015-08-02T22:55:00,2015-08-02T23:01:32
-333.0,-169.0,118.947,119.618,,,6.796,6.796,43.244,43.244,0.11199999999999999,0.11199999999999999,2015-08-03T01:15:48,2015-08-03T01:21:44
-275.0,-423.5,89.56,37.522,,,18.264,18.264,43.239,43.239,0.135,0.135,2015-08-03T03:16:32,2015-08-03T03:23:08
-401.0,-225.0,15.89,150.011,,,5.41,5.41,43.232,43.232,0.214,0.214,2015-08-03T05:52:40,2015-08-03T05:59:20
-275.0,-434.0,119.244,20.607,,,19.836,19.836,43.227,43.227,0.213,0.213,2015-08-03T07:49:56,2015-08-03T07:56:20
-411.0,-347.0,25.381,116.228,,,5.171,5.171,43.221000000000004,43.221000000000004,0.17800000000000002,0.17800000000000002,2015-08-03T10:03:48,2015-08-03T10:08:04
-270.0,-415.0,98.62299999999999,25.109,,,12.505999999999998,12.505999999999998,43.216,43.216,0.151,0.151,2015-08-03T11:52:48,2015-08-03T12:01:00
-404.0,-415.5,20.941,81.042,,,6.367000000000001,6.367000000000001,43.208999999999996,43.208999999999996,0.14800000000000002,0.14800000000000002,2015-08-03T14:32:12,2015-08-03T14:35:48
-396.0,-440.0,64.87100000000001,17.742,,,10.272,10.272,43.20399999999999,43.20399999999999,0.17300000000000001,0.17300000000000001,2015-08-03T16:14:24,2015-08-03T16:18:16
-374.0,-362.0,20.541,144.261,6.49,6.49,4.805,4.805,43.198,43.198,0.205,0.205,2015-08-03T18:46:00,2015-08-03T18:50:24
-299.0,-414.0,148.607,137.841,,,11.981,11.981,43.192,43.192,0.21,0.21,2015-08-03T20:51:52,2015-08-03T20:56:16
-413.0,-415.0,16.732,61.055,3.91,3.91,4.42,4.42,43.254,43.254,0.22399999999999998,0.22399999999999998,2015-08-03T23:08:36,2015-08-03T23:13:20
-290.0,-401.0,82.448,12.493,,,12.057,12.057,43.657,43.657,0.257,0.257,2015-08-04T01:05:36,2015-08-04T01:11:04
-360.0,-190.0,15.448,143.405,5.25,5.25,4.421,4.421,43.651,43.651,0.35,0.35,2015-08-04T03:32:48,2015-08-04T03:38:24
-288.0,-432.0,99.67399999999999,14.620999999999999,,,7.747000000000001,7.747000000000001,43.646,43.646,0.434,0.434,2015-08-04T05:20:44,2015-08-04T05:26:00
-393.0,-188.0,13.747,103.594,5.39,5.39,4.1739999999999995,4.1739999999999995,43.638999999999996,43.638999999999996,0.47100000000000003,0.47100000000000003,2015-08-04T07:56:00,2015-08-04T08:00:12
-288.0,-396.0,28.045,213.988,,,13.717,13.717,43.63399999999999,43.63399999999999,0.48,0.48,2015-08-04T09:53:48,2015-08-04T09:59:52
-470.0,-203.5,60.468,129.719,7.33,7.33,2.293,2.293,43.626999999999995,43.626999999999995,0.462,0.462,2015-08-04T12:22:16,2015-08-04T12:27:32
-329.0,-426.0,140.58,129.668,,,12.175999999999998,12.175999999999998,43.623000000000005,43.623000000000005,0.439,0.439,2015-08-04T14:04:56,2015-08-04T14:10:16
-350.0,-296.0,187.889,126.024,,,6.397,6.397,43.615,43.615,0.451,0.451,2015-08-04T16:47:56,2015-08-04T16:50:40
-321.0,-450.0,123.919,105.191,,,15.715,15.715,43.611000000000004,43.611000000000004,0.555,0.555,2015-08-04T18:33:52,2015-08-04T18:40:32
-366.5,-273.0,203.14,137.576,7.605,7.605,5.736000000000001,5.736000000000001,43.604,43.604,0.6559999999999999,0.6559999999999999,2015-08-04T21:09:08,2015-08-04T21:11:52
-381.0,-388.0,53.653,29.746,,,7.48,7.48,43.6,43.6,0.643,0.643,2015-08-04T22:30:56,2015-08-04T22:32:40
-453.5,-331.0,17.292,50.098,5.605,5.605,3.803,3.803,45.81399999999999,45.81399999999999,0.637,0.637,2015-08-05T01:25:48,2015-08-05T01:30:48
-339.0,-434.0,41.938,34.058,,,11.550999999999998,11.550999999999998,45.808,45.808,0.7040000000000001,0.7040000000000001,2015-08-05T03:13:24,2015-08-05T03:18:24
-424.0,-180.0,14.412,146.695,4.645,4.645,4.363,4.363,45.802,45.802,1.7069999999999999,1.7069999999999999,2015-08-05T05:40:12,2015-08-05T05:45:52
-322.0,-424.0,128.428,144.233,,,11.953,11.953,45.79600000000001,45.79600000000001,5.93,5.93,2015-08-05T07:33:40,2015-08-05T07:38:00
-410.0,-178.0,15.41,84.241,4.32,4.32,3.98,3.98,45.788999999999994,45.788999999999994,6.282,6.282,2015-08-05T10:03:04,2015-08-05T10:08:48
-401.0,-250.0,17.22,22.743000000000002,5.1,5.1,4.0169999999999995,4.0169999999999995,45.777,45.777,2.3040000000000003,2.3040000000000003,2015-08-05T14:32:48,2015-08-05T14:37:04
-293.0,-401.5,93.54,189.081,,,10.829,10.829,45.771,45.771,1.8130000000000002,1.8130000000000002,2015-08-05T16:25:08,2015-08-05T16:29:40
-336.5,-148.0,105.72399999999999,116.40299999999999,5.11,5.11,3.924,3.924,45.765,45.765,1.03,1.03,2015-08-05T18:50:52,2015-08-05T18:56:00
-277.5,-378.5,34.498000000000005,21.954,,,11.33,11.33,45.75899999999999,45.75899999999999,0.769,0.769,2015-08-05T20:49:16,2015-08-05T20:55:08
-363.0,-185.0,9.898,80.546,3.22,3.22,5.946000000000001,5.946000000000001,46.361000000000004,46.361000000000004,0.5479999999999999,0.5479999999999999,2015-08-05T23:09:36,2015-08-05T23:15:20
-327.5,-190.0,97.7,158.249,,,5.245,5.245,49.501999999999995,49.501999999999995,2.27,2.27,2015-08-06T16:44:28,2015-08-06T16:49:00
-297.0,-337.5,163.304,168.93400000000003,,,2.1959999999999997,2.1959999999999997,49.497,49.497,2.931,2.931,2015-08-06T18:24:00,2015-08-06T18:24:28
-354.0,-252.0,13.415999999999999,14.568,,,5.5,5.5,49.489,49.489,2.551,2.551,2015-08-06T21:08:12,2015-08-06T21:11:08
-366.0,-383.5,16.547,12.575999999999999,,,7.129,7.129,49.483000000000004,49.483000000000004,2.04,2.04,2015-08-06T22:52:04,2015-08-06T22:58:20
-408.0,-300.5,10.515999999999998,63.582,3.755,3.755,4.838,4.838,49.63399999999999,49.63399999999999,0.7659999999999999,0.7659999999999999,2015-08-07T01:26:12,2015-08-07T01:31:32
-245.0,-387.0,74.764,109.055,,,16.279,16.279,49.626999999999995,49.626999999999995,0.423,0.423,2015-08-07T03:39:12,2015-08-07T03:45:52
-384.0,-325.0,13.239,47.57,2.85,2.85,4.97,4.97,49.621,49.621,0.336,0.336,2015-08-07T05:47:04,2015-08-07T05:51:52
-259.0,-272.0,124.994,146.998,7.11,7.11,13.37,13.37,49.601000000000006,49.601000000000006,0.37,0.37,2015-08-07T12:18:44,2015-08-07T12:22:24
-233.5,-384.0,107.42,151.041,9.945,9.945,15.588,15.588,49.6,49.6,0.35100000000000003,0.35100000000000003,2015-08-07T12:35:08,2015-08-07T12:42:12
-267.0,-268.0,182.02200000000002,128.95,6.89,6.89,14.769,14.769,49.6,49.6,0.36,0.36,2015-08-07T12:26:56,2015-08-07T12:32:18
